Product code;Price;Product name
"CRV-0536";"2749.73";"Контейнер для мусора CURVER на колесах цветной, 100 л. [05183C]"
"TRM-0012";"249.98";"Аккумулятор температуры Gel Pack, 150 гр. [TH410368]"
"CRV-0535";"2949.71";"Контейнер для мусора на колесах цветной, 110 л. [12900C]"
"CRV-0535";"2949.71";"Контейнер для мусора на колесах цветной, 110 л. [12900C]"
"TRM-0009";"2559.74";"Кружка-термос из нержавеющей стали SK1000 470ml Travel Mug Красная [409416]"
"TRM-0008";"2559.74";"Кружка-термос из нержавеющей стали SK 1000 Travel Mug 470ml (Голубая) [409621]"
"MPL-0012";"119.99";"Корзины для бумаг круглая [M2495]"
"CRV-0243";"159.98";"Ведро для бумаг, 11 л. [04022]"
"CRV-0244";"129.99";"Ведро для бумаг черное, 11 л. [04022-1]"
"CRV-0181";"399.96";"Ящик для хранения Stockholm Disney Cars, 6 л [04710-D21]"
"PCL-0001";"0.00";"Мешки для мусора Bunny Bags, 35 л. [PK133680]"
"PCL-0002";"299.97";"Мешки для мусора Multitop, 160 л. [PK341711]"
"PCL-0003";"469.95";"Мешки для мусора Multitop, 240 л. [PK341721]"
"PCL-0004";"119.99";"Мешки для мусора Multitop, 35 л. [PK134400]"
"PCL-0005";"239.98";"Мешки для мусора Multitop Lux, 120 л. [PK132371]"
"PCL-0006";"139.99";"Мешки для мусора Multitop Lux, 35 л. [PK132351]"
"PCL-0007";"189.98";"Мешки для мусора Multitop Lux, 60 л. [PK132361]"
"PCL-0008";"259.97";"Мешки для мусора Curver, 130 л. [PK132382]"
"CRV-0152";"699.93";"Ящик для хранения Stockholm Hot Wheels, 22 л [04711-H06]"
"CRV-0153";"749.93";"Ящик для хранения Stockholm Pirates, 22 л [04711-P30]"
"CRV-0236";"949.91";"Ведро для мусора Flip Bin, 50 л. (зелёное) [02172-706]"
"CRV-0237";"949.91";"Ведро для мусора Flip Bin, 50 л. (красное) [02172-946]"
"CRV-0023";"69.99";"Контейнер Fresh&Go квадратный, 0,25 л [00557-007]"
"CRV-0022";"69.99";"Контейнер Fresh&Go квадратный, 0,25 л [00557-139]"
"CRV-0021";"299.97";"Набор контейнеров, 4 предмета до 2 л. [07627]"
"PMB-0010";"79.99";"Корзинка малая [C331]"
"PMB-0011";"109.99";"Корзинка средняя [C332]"
"PMB-0012";"129.99";"Корзинка большая [C333]"
"ATB-0014";"339.97";"Вешалка для верхней одежды с антискользящей перекладиной, 46,5 см [AHD521]"
"ATB-0013";"249.98";"Вешалка для верхней одежды с антискользящей перекладиной, 44 см [AHO531]"
"CRV-0020";"199.98";"Набор контейнеров, 3 предмета до 1.2 л. [07626]"
"CRV-0019";"299.97";"Контейнер Grand Chef прямоугольный, 4 л [00010]"
"CRV-0018";"129.99";"Контейнер Grand Chef прямоугольный, 0,5 л [00007]"
"CRV-0017";"129.99";"Контейнер Grand Chef круглый, 0,55 л [00020]"
"CRV-0016";"119.99";"Контейнер Grand Chef круглый, 0,4 л [00019]"
"CRV-0015";"99.99";"Контейнер Grand Chef круглый, 0,25 л [00018]"
"CRV-0014";"249.98";"Контейнер Grand Chef прямоугольный, 2,6 л [00009]"
"MPL-0017";"1749.83";"Комод ""Рио"" 3-х секционный [M2780]"
"PMB-0030";"2099.79";"Комод ""Гранд"" 4-х секционный [C922]"
"PMB-0031";"1749.83";"Комод детский ""Малыш"" [C92101]"
"PMB-0032";"559.94";"Корзина для белья, 45 л. [C299]"
"PMB-0033";"609.94";"Корзина для белья, 50 л. [C399]"
"PMB-0034";"169.98";"Ведро, 10 л. [C077]"
"CRV-0180";"399.96";"Ящик для хранения Stockholm Disney Princess, 6 л [04710-D33]"
"CRV-0179";"399.96";"Ящик для хранения Stockholm Disney Winnie-the-Pooh, 6 л [04710-D58]"
"CRV-0177";"749.93";"Ящик для хранения Stockholm Disney Winnie-the-Pooh, 22 л [04711-D58]"
"CRV-0178";"749.93";"Ящик для хранения Stockholm Disney Princess, 22 л [04711-D33]"
"CRV-0277";"749.93";"Ящик для хранения Stockholm Disney Cars, 22 л [04711-C03]"
"CRV-0280";"749.93";"Ящик для хранения Stockholm Disney Winnie-the-Pooh, 22 л [04711-W08]"
"CRV-0279";"749.93";"Ящик для хранения Stockholm Disney Minnie Mouse, 22 л [04711-M06]"
"MPL-0007";"599.94";"Корзина для белья, 50 л. [M2609]"
"MPL-0008";"549.95";"Корзина для белья ""Венеция"", 45л [M2605]"
"MPL-0009";"539.95";"Корзина для белья ""Венеция"" угловая, 50 л. [M2607]"
"MPL-0010";"579.94";"Корзина для белья ""Венеция"", 60 л. [M2606]"
"MPL-0011";"0.00";"Корзина для белья ""Ламела"" угловая [M8820]"
"MPL-0030";"211.98";"Таз 16л [M2507]"
"MPL-0030";"211.98";"Таз 16л [M2507]"
"PMB-0002";"179.98";"Набор вешалок для верхней одежды, размер 48-50 (5 шт.) [C436]"
"CRV-0013";"229.98";"Контейнер Grand Chef прямоугольный, 2,4 л [07399]"
"CRV-0184";"399.96";"Ящик для хранения Stockholm Pirates, 6 л [04710-P31]"
"MPL-0018";"2149.79";"Комод ""Рио"" 4-х секционный [M2781]"
"CRV-0012";"199.98";"Контейнер Grand Chef прямоугольный, 1,8 л [07389]"
"CRV-0008";"129.99";"Контейнер Lux прямоугольный, 3,2 л [15552]"
"CRV-0009";"179.98";"Контейнер Lux прямоугольный, 4,4 л [15537]"
"CRV-0010";"139.99";"Контейнер Grand Chef прямоугольный, 0,75 л [00008]"
"CRV-0011";"169.98";"Контейнер Grand Chef прямоугольный, 1,2 л [07379]"
"CRV-0007";"109.99";"Контейнер Lux квадратный, 2,4 л [15527]"
"CRV-0006";"179.98";"Контейнер Lux прямоугольный, 2,36 л [15551]"
"MPL-0027";"689.93";"Стеллаж ""Бокс"" L 3-х секционный (серый) [M2767]"
"CRV-0290";"0.00";"Ящик для хранения Madrid Disney Princess, 5 л (снято с произв.) [04706-D33]"
"CRV-0291";"0.00";"Ящик для хранения Disney Princess, 386х513х373мм (снято с произв.) [00301-P06]"
"PMB-0046";"829.92";"Этажерка для обуви  [C906]"
"PMB-0047";"449.96";"Этажерка овальная 3-секционная [C945]"
"PMB-0048";"459.95";"Этажерка универсальная-2  [C967]"
"PMB-0049";"459.95";"Этажерка универсальная-1  [C968]"
"PMB-0050";"609.94";"Этажерка овальная 4-секционная [C845]"
"PMB-0051";"459.95";"Этажерка ""Флер"" 3-секционная [C383]"
"PMB-0052";"579.94";"Этажерка ""Флер"" 4-секционная [C384]"
"PMB-0053";"679.93";"Этажерка для обуви ""Комфорт"" 4-секционная [C405]"
"BPL-0001";"619.94";"Этажерка ""Грация"" 3-секционная [12084]"
"BPL-0002";"759.92";"Этажерка ""Грация"" 4-секционная [12168]"
"BPL-0003";"0.00";"Этажерка прямоугольная ""Глория"" 4-секционная [12161-1]"
"BPL-0004";"549.95";"Этажерка узкая ""Джулия"" 3-секционная [12415]"
"BPL-0005";"679.93";"Этажерка узкая ""Джулия"" 4-секционная [12414]"
"BPL-0006";"2079.79";"Детский комод с 5-ю ящиками [C13429]"
"BPL-0007";"1479.85";"Детский комод с 3-мя ящиками [C13428]"
"BPL-0008";"1779.82";"Детский комод с 4-мя ящиками [C13425]"
"BPL-0009";"1409.86";"Комод ""Амадео"" с 3-мя ящиками [C12428]"
"BPL-0010";"2019.80";"Комод ""Амадео"" с 5-ю ящиками [C12429]"
"BPL-0011";"1719.83";"Комод ""Амадео"" с 4-мя ящиками [C12425]"
"ALT-0001";"2119.79";"Комод ""Бабочки"" 4-х секционный [M1289]"
"ALT-0002";"1829.82";"Комод ""Бабочки"" 3-х секционный [M1288]"
"ALT-0003";"1799.82";"Детский комод с 4-мя ящиками [M1243]"
"ALT-0004";"1649.84";"Детский комод с 3-мя ящиками [M1242]"
"ALT-0005";"1649.84";"Детский комод с 3-мя ящиками [M1239]"
"ALT-0006";"1799.82";"Детский комод с 4-мя ящиками [M1240]"
"CRV-0136";"699.93";"Ящик для хранения Stockholm Bamboo, 22 л [04711-D67]"
"CRV-0005";"139.99";"Контейнер Lux квадратный, 1,75 л [15526]"
"CRV-0004";"149.99";"Контейнер Lux прямоугольный, 1,5 л [15550]"
"CRV-0003";"79.99";"Контейнер Lux квадратный,1,1 л [15525]"
"CRV-0259";"249.98";"Корзина для хранения My Style A4 [00095-087]"
"CRV-0260";"249.98";"Корзина для хранения My Style A4 [00095-101]"
"CRV-0261";"249.98";"Корзина для хранения My Style A4 [00095-885]"
"CRV-0262";"249.98";"Корзина для хранения My Style A4 [00095-210]"
"CRV-0263";"219.98";"Корзина для хранения My Style A5 [00096-087]"
"CRV-0264";"219.98";"Корзина для хранения My Style A5 [00096-101]"
"CRV-0265";"219.98";"Корзина для хранения My Style A5 [00096-885]"
"CRV-0266";"219.98";"Корзина для хранения My Style A5 [00096-210]"
"CRV-0267";"189.98";"Корзина для хранения My Style A6 [00097-087]"
"CRV-0268";"189.98";"Корзина для хранения My Style A6 [00097-101]"
"CRV-0269";"189.98";"Корзина для хранения My Style A6 [00097-885]"
"CRV-0270";"189.98";"Корзина для хранения My Style A6 [00097-210]"
"CRV-0271";"249.98";"Корзинка Eco Life малая (зеленая) [04160-462]"
"CRV-0272";"249.98";"Корзинка Eco Life малая (красная) [04160-804]"
"CRV-0273";"249.98";"Корзинка Eco Life малая (черная) [04160-465]"
"CRV-0274";"349.97";"Корзинка Eco Life средняя (зеленая) [04161-462]"
"CRV-0275";"349.97";"Корзинка Eco Life средняя (красная) [04161-804]"
"CRV-0276";"349.97";"Корзинка Eco Life средняя (черная) [04161-465]"
"CRV-0002";"119.99";"Контейнер Lux прямоугольный, 0,6 л [15530]"
"CRV-0001";"119.99";"Контейнер Lux квадратный, 0,5 л [15521]"
"LMN-0026";"0.00";"Набор прямоугольных контейнеров Pure Box [G1602]"
"LMN-0025";"0.00";"Набор квадратных стеклянных контейнеров Pure Box [G8598]"
"LMN-0024";"0.00";"Набор круглых стеклянных контейнеров Pure Box [G8597]"
"LMN-0023";"379.96";"Контейнер стеклянный Pure Box квадратный, 0,76 л [G8415]"
"LMN-0022";"229.98";"Контейнер стеклянный Pure Box квадратный, 0,38 л [G8414]"
"LMN-0021";"449.96";"Контейнер стеклянный Pure Box квадратный, 1,22 л [G8416]"
"CRV-0304";"899.91";"Корзина для белья Victor, 60 л [00049]"
"CRV-0303";"699.93";"Корзина для белья Victor, 40 л [00047]"
"LMN-0020";"409.96";"Контейнер стеклянный Pure Box круглый, 0,92 л [G8425]"
"LMN-0019";"349.97";"Контейнер стеклянный Pure Box круглый, 0,67 л [G8424]"
"LMN-0018";"269.97";"Контейнер стеклянный Pure Box круглый, 0,42 л [G8423]"
"LMN-0017";"279.97";"Контейнер стеклянный Pure Box прямоугольный, 0,38 л [G8417]"
"LMN-0016";"379.96";"Контейнер стеклянный Pure Box прямоугольный, 0,82 л [G8418]"
"CRV-0278";"749.93";"Ящик для хранения Stockholm Disney Mickey Mouse, 22 л [04711-M05]"
"LMN-0015";"559.94";"Контейнер стеклянный Pure Box прямоугольный, 1,22 л [G8419]"
"LMN-0014";"629.94";"Контейнер стеклянный Pure Box прямоугольный, 1,97 л [G8420]"
"LMN-0013";"849.92";"Набор прямоугольных стеклянных контейнеров Keep'n'Box [G8641]"
"LMN-0012";"849.92";"Набор круглых стеклянных контейнеров Keep'n'Box [G8640]"
"LMN-0009";"199.98";"Контейнер стеклянный Keep'n'Box прямоугольный 0,37 л [G8402]"
"LMN-0010";"329.97";"Контейнер стеклянный Keep'n'Box прямоугольный 0,76 л [G8412]"
"LMN-0011";"849.92";"Набор квадратных стеклянных контейнеров Keep'n'Box [G8642]"
"LMN-0008";"659.93";"Контейнер стеклянный Keep'n'Box прямоугольный, 1,89 л [G8403]"
"LMN-0007";"369.96";"Контейнер стеклянный Keep'n'Box прямоугольный, 1,16 л [G8404]"
"PMB-0061";"669.93";"Ящик подкроватный на колесах [C470]"
"PMB-0062";"479.95";"Корзина для белья ""Артлайн"" белая круглая 32 л [C497]"
"PMB-0063";"479.95";"Корзина для белья ""Артлайн"" белая овальная 32 л [C498]"
"PMB-0064";"849.92";"Корзина для белья ""Артлайн"" белая для белья, 60 л [C499]"
"PMB-0065";"479.95";"Корзина для белья ""Артлайн"" кремовая круглая 32 л [C497C]"
"PMB-0066";"479.95";"Корзина для белья ""Артлайн"" кремовая овальная 32 л [C498C]"
"PMB-0067";"849.92";"Корзина для белья ""Артлайн"" кремовая для белья, 60 л [C499C]"
"LMN-0006";"279.97";"Контейнер стеклянный Keep'n'Box круглый, 0,88 л [G8410]"
"LMN-0005";"249.98";"Контейнер стеклянный Keep'n'Box круглый, 0,63 л [G8399]"
"LMN-0004";"179.98";"Контейнер стеклянный Keep'n'Box круглый, 0,39 л [G8406]"
